ID,burn_area
348_2017-04-01,3.073811248702e-05
349_2017-04-01,0.00085631621355687
350_2017-04-01,0.00153255876403999
351_2017-04-01,0.00036452004860266
352_2017-04-01,0.006986357299461598
353_2017-04-01,0.00036452004860266
354_2017-04-01,0.0007333776949757
355_2017-04-01,5.713514449258e-05
356_2017-04-01,2.63987733611e-05
357_2017-04-01,2.63987733611e-05
358_2017-04-01,0.00082992829628086
359_2017-04-01,0.0001229469664644
360_2017-04-01,6.147718834681e-05
361_2017-04-01,0.0
362_2017-04-01,0.0
363_2017-04-01,0.0
364_2017-04-01,3.073544495884e-05
365_2017-04-01,0.0
366_2017-04-01,0.00011426700152956999
367_2017-04-01,0.00027662700675114
368_2017-04-01,9.220922458377001e-05
369_2017-04-01,1.9166232714219998e-05
370_2017-04-01,1.9166232714219998e-05
371_2017-04-01,0.00091347544176791
372_2017-04-01,9.221267014140999e-05
373_2017-04-01,0.0
374_2017-04-01,3.073811248702e-05
375_2017-04-01,0.00039525849456326003
376_2017-04-01,0.00036452004860266
377_2017-04-01,0.00036450374621627
378_2017-04-01,0.00036450374621627
379_2017-04-01,2.63987733611e-05
380_2017-04-01,2.63987733611e-05
381_2017-04-01,0.00033812127524156
382_2017-04-01,0.00027662834048308
383_2017-04-01,0.0
384_2017-04-01,0.0
385_2017-04-01,0.0
386_2017-04-01,6.147181609032e-05
387_2017-04-01,3.073544495884e-05
388_2017-04-01,3.073544495884e-05
389_2017-04-01,3.073637113148e-05
390_2017-04-01,3.073637113148e-05
391_2017-04-01,6.147181609032e-05
392_2017-04-01,6.147181609032e-05
393_2017-04-01,3.073637113148e-05
394_2017-04-01,0.0
395_2017-04-01,0.00122510109749908
396_2017-04-01,6.147318693903501e-05
397_2017-04-01,0.00239077683069278
398_2017-04-01,0.0005182057944004
399_2017-04-01,0.0005181910482703999
400_2017-04-01,0.0018706254999430298
401_2017-04-01,0.0018706254999430298
402_2017-04-01,2.63987733611e-05
403_2017-04-01,0.0
404_2017-04-01,0.00033810497285517
405_2017-04-01,0.0
406_2017-04-01,0.00027662834048308
407_2017-04-01,3.073544495884e-05
408_2017-04-01,6.147181609032e-05
409_2017-04-01,3.07365193248325e-05
410_2017-04-01,3.073544495884e-05
411_2017-04-01,3.073637113148e-05
412_2017-04-01,6.147329799325999e-05
413_2017-04-01,3.073637113148e-05
414_2017-04-01,0.0
415_2017-04-01,0.0
416_2017-04-01,3.07365193248325e-05
417_2017-04-01,0.001036199452940605
418_2017-04-01,6.147377964003001e-05
419_2017-04-01,3.07364081795e-05
420_2017-04-01,0.00057965545432726
421_2017-04-01,2.63987733611e-05
422_2017-04-01,2.63987733611e-05
423_2017-04-01,5.713514449258e-05
424_2017-04-01,0.00036885764637304005
425_2017-04-01,3.073544495884e-05
426_2017-04-01,3.073544495884e-05
427_2017-04-01,0.0
428_2017-04-01,0.0
429_2017-04-01,6.147181609032e-05
430_2017-04-01,6.147181609032e-05
431_2017-04-01,3.073637113148e-05
432_2017-04-01,3.073637113148e-05
433_2017-04-01,3.073637113148e-05
434_2017-04-01,0.00036884134398665
435_2017-04-01,0.00071176135925325
436_2017-04-01,0.0
437_2017-04-01,0.0005225575832495125
438_2017-04-01,8.35329546353e-05
439_2017-04-01,0.0
440_2017-04-01,0.00042599419872253004
441_2017-04-01,0.00042599419872253004
442_2017-04-01,0.00030302711384418
443_2017-04-01,0.00030302711384418
444_2017-04-01,2.63987733611e-05
445_2017-04-01,2.8929639500529785e-06
446_2017-04-01,0.00027662834048308
447_2017-04-01,0.00027662834048308
448_2017-04-01,0.0
449_2017-04-01,3.073637113148e-05
450_2017-04-01,0.0
451_2017-04-01,0.00033810497285517
452_2017-04-01,3.073637113148e-05
453_2017-04-01,0.0
454_2017-04-01,0.0004918210639246799
455_2017-04-01,0.0009667059585261401
456_2017-04-01,0.0009667059585261401
457_2017-04-01,0.00025494459927289
458_2017-04-01,0.0006147094181035899
459_2017-04-01,0.0
460_2017-04-01,0.00042599419872253004
461_2017-04-01,0.00042599419872253004
462_2017-04-01,2.63987733611e-05
463_2017-04-01,2.63987733611e-05
464_2017-04-01,0.00036452004860266
465_2017-04-01,0.006959958526100499
466_2017-04-01,0.00027662834048308
467_2017-04-01,0.0
468_2017-04-01,0.0
469_2017-04-01,0.00033810497285517
470_2017-04-01,0.0
471_2017-04-01,3.07365193248325e-05
472_2017-04-01,3.07365193248325e-05
473_2017-04-01,3.07365193248325e-05
474_2017-04-01,0.0
475_2017-04-01,0.00049745814108131
476_2017-04-01,0.00067621542931237
477_2017-04-01,0.00052816524480615
478_2017-04-01,0.0005545640181672499
479_2017-04-01,0.00036452004860266
480_2017-04-01,0.00042599419872253004
481_2017-04-01,0.006310114748978479
482_2017-04-01,0.00036452004860266
483_2017-04-01,0.00027662834048308
484_2017-04-01,0.0
485_2017-04-01,0.00018443534456259
486_2017-04-01,0.00033810497285517
487_2017-04-01,0.0
488_2017-04-01,3.07365193248325e-05
489_2017-04-01,3.07365193248325e-05
490_2017-04-01,0.00027663404616537246
491_2017-04-01,0.0
492_2017-04-01,0.0
493_2017-04-01,0.0
494_2017-04-01,0.000866266846316625
495_2017-04-01,0.00252805148893688
496_2017-04-01,0.0025895280843822805
497_2017-04-01,0.0007641154739640901
498_2017-04-01,0.00039959542536143
499_2017-04-01,0.0
500_2017-04-01,0.0
501_2017-04-01,0.0
502_2017-04-01,0.0
503_2017-04-01,0.0
504_2017-04-01,3.07365193248325e-05
505_2017-04-01,3.07365193248325e-05
506_2017-04-01,0.0
507_2017-04-01,0.0
508_2017-04-01,0.0
509_2017-04-01,6.147415011987e-05
510_2017-04-01,6.147415011987e-05
511_2017-04-01,3.073729735984e-05
512_2017-04-01,0.0
513_2017-04-01,0.0
514_2017-04-01,0.00015368344874287998
515_2017-04-01,0.0
516_2017-04-01,0.0
517_2017-04-01,0.0
518_2017-04-01,0.0
519_2017-04-01,0.0
520_2017-04-01,0.0
521_2017-04-01,0.0
522_2017-04-01,0.0
523_2017-04-01,0.0006762508504200799
524_2017-04-01,0.0
525_2017-04-01,0.0
526_2017-04-01,0.0
527_2017-04-01,0.0
528_2017-04-01,0.0
529_2017-04-01,0.0
530_2017-04-01,0.0
531_2017-04-01,0.00246657770931195
532_2017-04-01,3.073833480194e-05
0_2017-05-01,0.0012126318231538199
1_2017-05-01,0.0005182077952153501
2_2017-05-01,0.00042599701463
3_2017-05-01,0.0011645113406577798
4_2017-05-01,0.00119440881431977
5_2017-05-01,0.00104070724763425
6_2017-05-01,0.001229527286101785
7_2017-05-01,0.0016290994070265901
8_2017-05-01,0.0008870240584024399
9_2017-05-01,0.0008563332942773799
10_2017-05-01,0.00116371334473805
11_2017-05-01,0.00210969036006884
12_2017-05-01,0.00093636827103821
13_2017-05-01,0.00039959824126889996
14_2017-05-01,0.00079914628148832
15_2017-05-01,0.0
16_2017-05-01,0.0030338276597307234
17_2017-05-01,0.00269572021691242
18_2017-05-01,0.00225650230378353
19_2017-05-01,0.00248056561899238
20_2017-05-01,0.00248131633316098
21_2017-05-01,0.0010450996967369124
22_2017-05-01,0.0012130125802524302
23_2017-05-01,0.0010451013083519968
24_2017-05-01,0.0009056287876381866
25_2017-05-01,0.0008748913050108701
26_2017-05-01,0.00076411510346915
27_2017-05-01,0.0010407070994339599
28_2017-05-01,0.0008607109117687601
29_2017-05-01,0.00024589271034489
30_2017-05-01,0.00129100288114535
31_2017-05-01,0.00303380488827855
32_2017-05-01,0.0039874502394407095
33_2017-05-01,0.0017999362254531401
34_2017-05-01,0.00125587736986704
35_2017-05-01,0.0005532370463880799
36_2017-05-01,0.0050362533988922
37_2017-05-01,0.00046102726606430994
38_2017-05-01,0.00159829686031987
39_2017-05-01,0.00073337676880306
40_2017-05-01,0.00070264132384422
41_2017-05-01,0.00070264132384422
42_2017-05-01,0.00085632706964196
43_2017-05-01,0.00144030082018142
44_2017-05-01,0.0007948503260946
45_2017-05-01,0.00033809600721271
46_2017-05-01,3.073651932423e-05
47_2017-05-01,3.073651932423e-05
48_2017-05-01,0.00248056561899238
49_2017-05-01,0.0009528679633180499
50_2017-05-01,0.0024454433309774202
51_2017-05-01,0.0011372562373712725
52_2017-05-01,0.00162903286096664
53_2017-05-01,0.0013832126614691201
54_2017-05-01,0.00140505784020658
55_2017-05-01,0.00126017558507831
56_2017-05-01,0.00190568139394533
57_2017-05-01,0.00107149804404462
58_2017-05-01,0.00107149897021726
59_2017-05-01,0.00104076259908578
60_2017-05-01,0.00070264132384422
61_2017-05-01,0.00039525641973414005
62_2017-05-01,0.00076841179968977
63_2017-05-01,0.00153682359937954
64_2017-05-01,0.00070264132384422
65_2017-05-01,0.00122514555593587
66_2017-05-01,0.00116366858990853
67_2017-05-01,0.0014710531235339898
68_2017-05-01,0.0005839757886103999
69_2017-05-01,0.00248056561899238
70_2017-05-01,0.00303380488827855
71_2017-05-01,0.0015675601187037699
72_2017-05-01,0.00569520615993781
73_2017-05-01,0.00092209354420302
74_2017-05-01,0.014499479611815
75_2017-05-01,0.00113724291738293
76_2017-05-01,0.00061471093713497
77_2017-05-01,0.0019364176168839699
78_2017-05-01,0.00101436382572468
79_2017-05-01,0.00153682359937954
80_2017-05-01,0.00153682359937954
81_2017-05-01,0.00036452004860266
82_2017-05-01,0.00036452004860266
83_2017-05-01,0.00076841179968977
84_2017-05-01,0.00104076259908578
85_2017-05-01,0.00070264132384422
86_2017-05-01,0.00070264132384422
87_2017-05-01,0.00070264132384422
88_2017-05-01,0.0008212490994557
89_2017-05-01,0.00115937037469726
90_2017-05-01,0.00116366821942391
91_2017-05-01,0.0012295270267631002
92_2017-05-01,0.0012602633978944899
93_2017-05-01,0.0025467746122143
94_2017-05-01,0.0027048546877609598
95_2017-05-01,0.0005489516136431001
96_2017-05-01,0.002967899377696953
97_2017-05-01,0.0012250973705637525
98_2017-05-01,0.020074175429436965
99_2017-05-01,0.00104076259908578
100_2017-05-01,0.00119870232413798
101_2017-05-01,0.0007069245334483599
102_2017-05-01,0.0005839725282982199
103_2017-05-01,0.00036452004860266
104_2017-05-01,0.00033812127524156
105_2017-05-01,0.00362694840560924
106_2017-05-01,0.00067624255048312
107_2017-05-01,0.0007948503260946
108_2017-05-01,0.00070264132384422
109_2017-05-01,0.00104076259908578
110_2017-05-01,0.00070264132384422
111_2017-05-01,0.00070264132384422
112_2017-05-01,0.00104076259908578
113_2017-05-01,0.00278356460621898
114_2017-05-01,0.00548449296804069
115_2017-05-01,0.00857281737164799
116_2017-05-01,0.00205950301232876
117_2017-05-01,0.00021516419378519
118_2017-05-01,0.0004918123254804001
119_2017-05-01,0.00380309472616272
120_2017-05-01,0.00074205467489234
121_2017-05-01,0.00143500299846452
122_2017-05-01,0.00119439251197785
123_2017-05-01,0.00070264132384422
124_2017-05-01,0.0003952554935615
125_2017-05-01,0.0003952554935615
126_2017-05-01,0.00119870232413798
127_2017-05-01,0.00120772848682137
128_2017-05-01,0.00159835369079106
129_2017-05-01,0.00159835369079106
130_2017-05-01,0.01962275440254138
131_2017-05-01,0.0047160811683509204
132_2017-05-01,0.00070264132384422
133_2017-05-01,0.00070264132384422
134_2017-05-01,0.00104076259908578
135_2017-05-01,0.00104076259908578
136_2017-05-01,0.00104076259908578
137_2017-05-01,0.00104076259908578
138_2017-05-01,0.00115937037469726
139_2017-05-01,0.0024454433309774202
140_2017-05-01,0.00110653307493133
141_2017-05-01,0.0015983400959706298
142_2017-05-01,0.00177308103181463
143_2017-05-01,0.00155364081329601
144_2017-05-01,0.0009177531680761901
145_2017-05-01,0.0021538968019162302
146_2017-05-01,0.00052251923543753
147_2017-05-01,0.0010186448927214597
148_2017-05-01,0.00144460396348223
149_2017-05-01,0.0008606208019401498
150_2017-05-01,0.00036452004860266
151_2017-05-01,0.0003952554935615
152_2017-05-01,0.0008606445116307501
153_2017-05-01,0.00264338912268429
154_2017-05-01,0.00067624255048312
155_2017-05-01,0.00067624255048312
156_2017-05-01,0.00067624255048312
157_2017-05-01,0.00067624255048312
158_2017-05-01,0.00067624255048312
159_2017-05-01,0.00067624255048312
160_2017-05-01,0.00067624255048312
161_2017-05-01,0.00067624255048312
162_2017-05-01,0.00070264132384422
163_2017-05-01,0.00104076259908578
164_2017-05-01,0.00104076259908578
165_2017-05-01,0.00104076259908578
166_2017-05-01,0.0012770186607269402
167_2017-05-01,0.00199785086544385
168_2017-05-01,0.00101436382572468
169_2017-05-01,0.00101436382572468
170_2017-05-01,0.00101436382572468
171_2017-05-01,0.0011987420771817098
172_2017-05-01,0.0012909118265784223
173_2017-05-01,0.00076411495527243
174_2017-05-01,0.00076411495527243
175_2017-05-01,0.0009853811113470024
176_2017-05-01,0.0011679297195521699
177_2017-05-01,0.00021516393442621998
178_2017-05-01,0.014104238123811879
179_2017-05-01,0.00033812127524156
180_2017-05-01,0.00055328520966778
181_2017-05-01,0.00057968398302888
182_2017-05-01,0.00018442915669910002
183_2017-05-01,0.00436466710506064
184_2017-05-01,0.00101436382572468
185_2017-05-01,0.00067624255048312
186_2017-05-01,0.00110653307493133
187_2017-05-01,0.00067624255048312
188_2017-05-01,0.00067624255048312
189_2017-05-01,0.00067624255048312
190_2017-05-01,0.00101436382572468
191_2017-05-01,0.00101436382572468
192_2017-05-01,0.00101436382572468
193_2017-05-01,0.00101436382572468
194_2017-05-01,0.00104076259908578
195_2017-05-01,0.00104076259908578
196_2017-05-01,0.00042599368003087
197_2017-05-01,0.00104076259908578
198_2017-05-01,0.00101436382572468
199_2017-05-01,0.00101436382572468
200_2017-05-01,0.00101436382572468
201_2017-05-01,0.00067624255048312
202_2017-05-01,0.00092212644244615
203_2017-05-01,0.00043033027749193994
204_2017-05-01,0.0009835267927629
205_2017-05-01,6.195488258016654e-05
206_2017-05-01,6.147229768984e-05
207_2017-05-01,6.147229768984e-05
208_2017-05-01,0.00015368129994022
209_2017-05-01,0.0
210_2017-05-01,3.07367416161e-05
211_2017-05-01,0.00067621565131862
212_2017-05-01,0.00454765692797223
213_2017-05-01,0.01267461110422185
214_2017-05-01,0.00067624255048312
215_2017-05-01,0.00067624255048312
216_2017-05-01,0.00067624255048312
217_2017-05-01,0.00067624255048312
218_2017-05-01,0.00033812127524156
219_2017-05-01,0.00067624255048312
220_2017-05-01,0.00067624255048312
221_2017-05-01,0.00067624255048312
222_2017-05-01,0.00101436382572468
223_2017-05-01,0.00101436382572468
224_2017-05-01,0.00101436382572468
225_2017-05-01,0.00135248510096624
226_2017-05-01,0.00135248510096624
227_2017-05-01,0.00101436382572468
228_2017-05-01,0.00101436382572468
229_2017-05-01,0.00101436382572468
230_2017-05-01,0.00052253160991305
231_2017-05-01,0.00052253160991305
232_2017-05-01,0.00049179616495421
233_2017-05-01,3.073596360861e-05
234_2017-05-01,0.00012294918943938
235_2017-05-01,0.0
236_2017-05-01,0.0
237_2017-05-01,0.00015368129994022
238_2017-05-01,9.221578252022e-05
239_2017-05-01,0.0
240_2017-05-01,0.00070695376380564
241_2017-05-01,0.00033812127524156
242_2017-05-01,0.00033812127524156
243_2017-05-01,0.00067624255048312
244_2017-05-01,0.00067624255048312
245_2017-05-01,0.00067624255048312
246_2017-05-01,0.00067624255048312
247_2017-05-01,0.00067624255048312
248_2017-05-01,0.0009836585083852101
249_2017-05-01,0.00067624255048312
250_2017-05-01,0.00067624255048312
251_2017-05-01,0.00101436382572468
252_2017-05-01,0.00101436382572468
253_2017-05-01,0.00196719192260681
254_2017-05-01,0.00033812127524156
255_2017-05-01,0.00116803871543733
256_2017-05-01,0.00033812127524156
257_2017-05-01,0.00043033027749193994
258_2017-05-01,0.0005532696853479001
259_2017-05-01,0.0005840065936890401
260_2017-05-01,0.00049179616495421
261_2017-05-01,0.00064553849121199
262_2017-05-01,0.0
263_2017-05-01,0.0
264_2017-05-01,0.0
265_2017-05-01,0.0
266_2017-05-01,0.0
267_2017-05-01,0.0
268_2017-05-01,0.00172125964331908
269_2017-05-01,0.00033812127524156
270_2017-05-01,0.00411616526853726
271_2017-05-01,0.00033812127524156
272_2017-05-01,0.00033812127524156
273_2017-05-01,0.00067624255048312
274_2017-05-01,0.00067624255048312
275_2017-05-01,0.00067624255048312
276_2017-05-01,0.00033812127524156
277_2017-05-01,0.0009836585083852101
278_2017-05-01,0.00101436382572468
279_2017-05-01,0.00116803871543733
280_2017-05-01,0.0008299174401957699
281_2017-05-01,0.00033812127524156
282_2017-05-01,0.0018442812659204499
283_2017-05-01,0.00116803871543733
284_2017-05-01,0.00089138884876322
285_2017-05-01,0.0005225330547666701
286_2017-05-01,0.00052253160991305
287_2017-05-01,0.00049179616495421
288_2017-05-01,0.00015368129994022
289_2017-05-01,9.220900225038e-05
290_2017-05-01,0.0
291_2017-05-01,1.3861684496e-05
292_2017-05-01,0.0
293_2017-05-01,0.0
294_2017-05-01,0.0
295_2017-05-01,0.00067621565131862
296_2017-05-01,0.0134452383707475
297_2017-05-01,0.0014139471530515298
298_2017-05-01,0.00138313836807752
299_2017-05-01,0.00138313836807752
300_2017-05-01,0.00033812127524156
301_2017-05-01,0.00110656626963722
302_2017-05-01,0.00107586095229775
303_2017-05-01,0.00138313836807752
304_2017-05-01,0.0
305_2017-05-01,0.0028386771723395597
306_2017-05-01,0.00033812127524156
307_2017-05-01,0.00147545467333942
308_2017-05-01,0.00153255876403999
309_2017-05-01,0.00153255876403999
310_2017-05-01,0.00104409522127256
311_2017-05-01,0.0006147505416478399
312_2017-05-01,0.00024589622999928
313_2017-05-01,9.221089173356e-05
314_2017-05-01,0.00067621565131862
315_2017-05-01,0.0
316_2017-05-01,9.220900225038e-05
317_2017-05-01,0.0
318_2017-05-01,0.0
319_2017-05-01,0.0
320_2017-05-01,0.00033812127524156
321_2017-05-01,0.00033812127524156
322_2017-05-01,0.00070695376380564
323_2017-05-01,0.00524726625781069
324_2017-05-01,0.0
325_2017-05-01,0.0
326_2017-05-01,0.0
327_2017-05-01,0.0
328_2017-05-01,0.0
329_2017-05-01,0.00138313836807752
330_2017-05-01,6.147400192136e-05
331_2017-05-01,0.0
332_2017-05-01,0.00033812127524156
333_2017-05-01,0.0012251562237783101
334_2017-05-01,0.0012251562237783101
335_2017-05-01,0.0014469463029447701
336_2017-05-01,0.00251945881884544
337_2017-05-01,0.00046538117061373
338_2017-05-01,0.00032556586397439
339_2017-05-01,0.00107573579501328
340_2017-05-01,0.00070691753119935
341_2017-05-01,6.147229768984e-05
342_2017-05-01,0.0003073729366766
343_2017-05-01,0.0
344_2017-05-01,0.0
345_2017-05-01,0.0
346_2017-05-01,0.00101436382572468
347_2017-05-01,0.0010450992706835202
348_2017-05-01,0.00043035328750131
349_2017-05-01,0.0105252701093861
350_2017-05-01,0.00033812127524156
351_2017-05-01,0.00253866204015603
352_2017-05-01,0.0029226798597399703
353_2017-05-01,0.00049178430918768
354_2017-05-01,0.0
355_2017-05-01,0.0
356_2017-05-01,0.0
357_2017-05-01,0.0013217163838669301
358_2017-05-01,0.0012251562237783101
359_2017-05-01,0.0014195838563257602
360_2017-05-01,0.00067524824575773
361_2017-05-01,0.00052251527152218
362_2017-05-01,0.0007006903568256299
363_2017-05-01,0.00033812127524156
364_2017-05-01,0.00036885746113401
365_2017-05-01,0.00036256908158407
366_2017-05-01,9.220900225038e-05
367_2017-05-01,0.00036884278927136
368_2017-05-01,0.0
369_2017-05-01,0.0
370_2017-05-01,0.0
371_2017-05-01,0.00101436382572468
372_2017-05-01,9.221267014140999e-05
373_2017-05-01,0.00079916395155836
374_2017-05-01,0.00015367570603610998
375_2017-05-01,0.00067624255048312
376_2017-05-01,0.00078279594590831
377_2017-05-01,0.00049178430918768
378_2017-05-01,6.14761508697e-05
379_2017-05-01,0.0012909790124064
380_2017-05-01,0.0030628879733555292
381_2017-05-01,0.0012251562237783101
382_2017-05-01,0.00140861526987522
383_2017-05-01,0.00140861526987522
384_2017-05-01,0.00055229905631835
385_2017-05-01,0.0003995660820828
386_2017-05-01,0.00135248510096624
387_2017-05-01,0.00135248510096624
388_2017-05-01,0.00035198295973755997
389_2017-05-01,0.00037643076608007
390_2017-05-01,0.00018442230219004
391_2017-05-01,0.0
392_2017-05-01,0.00015368611629758999
393_2017-05-01,0.0
394_2017-05-01,0.0
395_2017-05-01,0.0018749448746210999
396_2017-05-01,0.0017428020071332002
397_2017-05-01,0.0
398_2017-05-01,0.00209014667007552
399_2017-05-01,0.00036452004860266
400_2017-05-01,0.0027989112976281203
401_2017-05-01,0.00079061116411653
402_2017-05-01,0.0043772484330057305
403_2017-05-01,0.0011947766764811
404_2017-05-01,0.0009062106553459199
405_2017-05-01,0.00122854160680147
406_2017-05-01,0.00129327141323212
407_2017-05-01,0.00076213516366687
408_2017-05-01,0.0003933057861513
409_2017-05-01,0.00033812127524156
410_2017-05-01,0.0
411_2017-05-01,0.0
412_2017-05-01,3.0736185892450005e-05
413_2017-05-01,0.0
414_2017-05-01,0.0
415_2017-05-01,0.0
416_2017-05-01,0.0
417_2017-05-01,0.00209001989235863
418_2017-05-01,3.07364081795e-05
419_2017-05-01,0.00012293896442001
420_2017-05-01,0.00042596485544390005
421_2017-05-01,0.0007333600588241001
422_2017-05-01,0.0007333600588241001
423_2017-05-01,0.00086063617517565
424_2017-05-01,0.0007992121228563
425_2017-05-01,0.001197836289462
426_2017-05-01,0.00101436382572468
427_2017-05-01,0.00122854160680147
428_2017-05-01,0.00091486813790242
429_2017-05-01,0.0028433976337243006
430_2017-05-01,0.00043029052444820996
431_2017-05-01,0.00012294918943938
432_2017-05-01,0.0
433_2017-05-01,0.00030822380157957
434_2017-05-01,3.073661194555e-05
435_2017-05-01,0.00061519028230773
436_2017-05-01,0.0
437_2017-05-01,0.0
438_2017-05-01,0.00104076259908578
439_2017-05-01,0.0017428020071332002
440_2017-05-01,0.0015676341407987598
441_2017-05-01,0.00067624255048312
442_2017-05-01,0.00101436382572468
443_2017-05-01,0.00101436382572468
444_2017-05-01,0.00101436382572468
445_2017-05-01,0.001197836289462
446_2017-05-01,0.00030741595790209
447_2017-05-01,0.00033812127524156
448_2017-05-01,0.00091486813790242
449_2017-05-01,0.0
450_2017-05-01,0.00036885746113401
451_2017-05-01,0.00033812127524156
452_2017-05-01,3.0736556372649996e-05
453_2017-05-01,0.00030822380157957
454_2017-05-01,0.0
455_2017-05-01,2.63987733611e-05
456_2017-05-01,0.00054831625115298
457_2017-05-01,6.14734832322e-05
458_2017-05-01,0.0004917640076804099
459_2017-05-01,0.00030822380157957
460_2017-05-01,0.003965069680850799
461_2017-05-01,0.00101436382572468
462_2017-05-01,0.00150615999067889
463_2017-05-01,0.00101436382572468
464_2017-05-01,0.00101436382572468
465_2017-05-01,0.0008597150142204401
466_2017-05-01,0.0008597150142204401
467_2017-05-01,0.00035198295973755997
468_2017-05-01,0.0008597150142204401
469_2017-05-01,0.00033812127524156
470_2017-05-01,0.00036885746113401
471_2017-05-01,0.00033812127524156
472_2017-05-01,1.3861684496e-05
473_2017-05-01,0.00021515174526032997
474_2017-05-01,0.0016597295902022898
475_2017-05-01,0.00227293442526799
476_2017-05-01,0.0022114607383075325
477_2017-05-01,0.0004917640076804099
478_2017-05-01,0.00126017580737018
479_2017-05-01,0.00101436382572468
480_2017-05-01,0.0016291957415288602
481_2017-05-01,0.0006455372331436501
482_2017-05-01,0.0013217797836267702
483_2017-05-01,0.00030741595790209
484_2017-05-01,0.0
485_2017-05-01,0.0
486_2017-05-01,0.00035198295973755997
487_2017-05-01,1.3861684496e-05
488_2017-05-01,1.3861684496e-05
489_2017-05-01,0.00010607068674638
490_2017-05-01,0.00044419196198794
491_2017-05-01,0.00022901342975632997
492_2017-05-01,0.00021515174526032997
493_2017-05-01,6.147326094033e-05
494_2017-05-01,3.07367416161e-05
495_2017-05-01,0.0155651854218022
496_2017-05-01,0.04369795233396417
497_2017-05-01,0.00067624255048312
498_2017-05-01,3.073544495884e-05
499_2017-05-01,0.0006763028057218599
500_2017-05-01,1.3861684496e-05
501_2017-05-01,0.0
502_2017-05-01,1.3861684496e-05
503_2017-05-01,0.0
504_2017-05-01,1.3861684496e-05
505_2017-05-01,1.3861684496e-05
506_2017-05-01,1.3861684496e-05
507_2017-05-01,0.0
508_2017-05-01,0.0
509_2017-05-01,0.00021515174526032997
510_2017-05-01,0.0
511_2017-05-01,0.0
512_2017-05-01,0.00036884890213209
513_2017-05-01,0.00061474076033927
514_2017-05-01,0.00036884890213209
515_2017-05-01,0.00036884890213209
516_2017-05-01,3.073544495884e-05
517_2017-05-01,3.073544495884e-05
518_2017-05-01,0.00030737593764728
519_2017-05-01,1.3861684496e-05
520_2017-05-01,0.00022901342975632997
521_2017-05-01,0.00021515174526032997
522_2017-05-01,0.0
523_2017-05-01,0.0001844297864954
524_2017-05-01,0.00024589185820718
525_2017-05-01,0.00036884890213209
526_2017-05-01,0.00036884890213209
527_2017-05-01,3.073544495884e-05
528_2017-05-01,0.00030737593764728
529_2017-05-01,0.00030737593764728
530_2017-05-01,0.0
531_2017-05-01,0.00021515174526032997
532_2017-05-01,0.02702619953109648
0_2017-06-01,0.0210616863227535
1_2017-06-01,0.00487287491952333
2_2017-06-01,0.00208864787977304
3_2017-06-01,0.02121776079064741
4_2017-06-01,0.033874382251989785
5_2017-06-01,0.00080665455480878
6_2017-06-01,0.03707880343967583
7_2017-06-01,0.02218638415765725
8_2017-06-01,0.02772296574913271
9_2017-06-01,0.01694931524124891
10_2017-06-01,0.012940233340010019
11_2017-06-01,0.022273492788833088
12_2017-06-01,0.00584144375983154
13_2017-06-01,0.00870114579588719
14_2017-06-01,0.02088005501576436
15_2017-06-01,0.03755708952811456
16_2017-06-01,0.0745441607855372
17_2017-06-01,0.01818126962485462
18_2017-06-01,0.025469632999854164
19_2017-06-01,0.036955851434352746
20_2017-06-01,0.023446199861094776
21_2017-06-01,0.015075314597129649
22_2017-06-01,0.01915345697942908
23_2017-06-01,0.01873789945163683
24_2017-06-01,0.01684902824203602
25_2017-06-01,0.01816984686512057
26_2017-06-01,0.019283000398343412
27_2017-06-01,0.019224284788990832
28_2017-06-01,0.04416104996948811
29_2017-06-01,0.06847889602693494
30_2017-06-01,0.01528184183026041
31_2017-06-01,0.01608408963150115
32_2017-06-01,0.017448957509273798
33_2017-06-01,0.013040746488617111
34_2017-06-01,0.0058927258687378
35_2017-06-01,0.028426446452495667
36_2017-06-01,0.02548265768326664
37_2017-06-01,0.01471224796650851
38_2017-06-01,0.01275496515673138
39_2017-06-01,0.0025350298488710796
40_2017-06-01,0.00416030848710527
41_2017-06-01,0.007177706191760151
42_2017-06-01,0.009096135577141942
43_2017-06-01,0.021501868091116337
44_2017-06-01,0.03485941972279124
45_2017-06-01,0.018003207543522748
46_2017-06-01,0.02617984948914595
47_2017-06-01,0.012243899849849409
48_2017-06-01,0.02977755348013878
49_2017-06-01,0.027098277774330253
50_2017-06-01,0.014560838984550578
51_2017-06-01,0.026645594191033767
52_2017-06-01,0.028534600974107864
53_2017-06-01,0.027402701179083215
54_2017-06-01,0.018697958683304823
55_2017-06-01,0.015459765964678799
56_2017-06-01,0.01327323256358606
57_2017-06-01,0.0023765147238288997
58_2017-06-01,0.00679223906944047
59_2017-06-01,0.006744890072643039
60_2017-06-01,0.00726991519401053
61_2017-06-01,0.006010758251900359
62_2017-06-01,0.02423803824116242
63_2017-06-01,0.04834406921682325
64_2017-06-01,0.00049178430918768
65_2017-06-01,0.00467508564059134
66_2017-06-01,0.00681860889218505
67_2017-06-01,0.011819338473392884
68_2017-06-01,0.01447902811068089
69_2017-06-01,0.02845582901930082
70_2017-06-01,0.027371963622367178
71_2017-06-01,0.024698455904721108
72_2017-06-01,0.027106652539926557
73_2017-06-01,0.02244627509539908
74_2017-06-01,0.02111794959594978
75_2017-06-01,0.024053092457434054
76_2017-06-01,0.025605397725643048
